timestamp,id,lot_size,session_id,deal_id,price,trading_type,platform_id
2019-10-24 12:25:15,136,12,28,136,-0.31125212151704745,monthly,2.0
2019-10-24 12:25:15,137,9,28,137,-0.31125212151704745,monthly,2.0
2019-10-24 12:25:15,138,25,28,138,-0.31125212151704745,monthly,2.0
2019-10-24 12:25:15,139,12,28,139,-0.31125212151704745,monthly,2.0
2019-10-24 12:25:15,140,2,28,140,-0.31125212151704745,monthly,2.0
2019-10-24 12:25:15,141,20,28,141,-0.31125212151704745,monthly,2.0
2019-10-24 12:25:15,142,6,28,142,-0.31125212151704745,monthly,2.0
2019-10-24 12:25:15,143,3,28,143,-0.31125212151704745,monthly,2.0
2019-10-24 12:25:15,144,4,28,144,-0.31125212151704745,monthly,2.0
2019-10-24 12:25:15,145,9,28,145,-0.31125212151704745,monthly,2.0
2019-10-24 12:25:15,146,60,28,146,-0.3036768753521524,monthly,2.0
2019-10-24 12:26:52,147,9,28,147,-0.32640261384683766,monthly,2.0
2019-10-24 12:26:52,148,5,28,148,-0.32640261384683766,monthly,2.0
2019-10-24 12:26:52,149,400,28,149,-0.32640261384683766,monthly,2.0
2019-10-24 12:26:52,150,10,28,150,-0.32640261384683766,monthly,2.0
2019-10-24 12:26:52,151,8,28,151,-0.32640261384683766,monthly,2.0
2019-10-24 12:26:52,152,8,28,152,-0.32640261384683766,monthly,2.0
2019-10-24 12:26:52,153,7,28,153,-0.32640261384683766,monthly,2.0
2019-10-24 12:26:52,154,6,28,154,-0.32640261384683766,monthly,2.0
2019-10-24 12:26:52,155,5,28,155,-0.32640261384683766,monthly,2.0
2019-10-24 12:26:52,156,4,28,156,-0.32640261384683766,monthly,2.0
2019-10-24 12:26:52,157,1,28,157,-0.32640261384683766,monthly,2.0
2019-10-24 12:26:52,158,372,28,158,-0.3188273676819426,monthly,2.0
2019-10-24 12:31:15,159,330,28,159,-0.273375890692572,monthly,2.0
2019-10-24 12:31:15,160,200,28,160,-0.273375890692572,monthly,2.0
2019-10-24 12:31:38,161,12,28,161,-0.273375890692572,monthly,2.0
2019-10-24 12:31:38,162,13,28,162,-0.273375890692572,monthly,2.0
2019-10-24 12:43:27,163,33,28,163,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,164,5,28,164,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,165,50,28,165,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,166,30,28,166,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,167,114,28,167,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,168,2,28,168,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,169,2,28,169,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,170,90,28,170,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,171,13,28,171,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,172,150,28,172,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,173,100,28,173,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,174,5,28,174,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,175,25,28,175,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,176,30,28,176,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,177,4,28,177,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,178,75,28,178,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,179,10,28,179,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,180,52,28,180,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,181,20,28,181,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,182,30,28,182,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,183,300,28,183,-0.23549965986809657,monthly,2.0
2019-10-24 12:43:27,184,30,28,184,-0.23549965986809657,monthly,2.0
2019-10-24 12:49:55,185,40,28,185,-0.04611850574571931,monthly,2.0
2019-10-24 13:00:04,186,59,28,186,-0.2279244137032015,monthly,2.0
2019-10-24 13:00:04,187,4,28,187,-0.19762342904362112,monthly,2.0
2019-10-24 13:00:04,188,25,28,188,-0.19762342904362112,monthly,2.0
2019-10-24 13:00:04,189,65,28,189,-0.19762342904362112,monthly,2.0
2019-10-24 13:00:04,190,10,28,190,-0.19762342904362112,monthly,2.0
2019-10-24 13:00:04,191,10,28,191,-0.19762342904362112,monthly,2.0
2019-09-23 12:00:48,192,8,29,192,-0.273375890692572,monthly,2.0
2019-09-23 12:00:48,193,2,29,193,-0.23549965986809657,monthly,2.0
2019-09-23 12:00:57,194,21,29,194,-0.273375890692572,monthly,2.0
2019-09-23 12:00:57,195,5,29,195,-0.273375890692572,monthly,2.0
2019-09-23 12:00:57,196,2,29,196,-0.273375890692572,monthly,2.0
2019-09-23 12:00:57,197,30,29,197,-0.273375890692572,monthly,2.0
2019-09-23 12:01:08,198,3,29,198,-0.31125212151704745,monthly,2.0
2019-09-23 12:01:08,199,18,29,199,-0.31125212151704745,monthly,2.0
2019-09-23 12:01:08,200,9,29,200,-0.31125212151704745,monthly,2.0
2019-09-23 12:01:08,201,3,29,201,-0.273375890692572,monthly,2.0
2019-09-23 12:01:17,202,3,29,202,-0.273375890692572,monthly,2.0
2019-09-23 12:01:49,203,6,29,203,-0.273375890692572,monthly,2.0
2019-09-23 12:02:01,204,31,29,204,-0.31125212151704745,monthly,2.0
2019-09-23 12:02:01,205,73,29,205,-0.31125212151704745,monthly,2.0
2019-09-23 12:02:01,206,2,29,206,-0.31125212151704745,monthly,2.0
2019-09-23 12:02:01,207,1,29,207,-0.31125212151704745,monthly,2.0
2019-09-23 12:03:18,208,2,29,208,-0.273375890692572,monthly,2.0
2019-09-23 12:03:40,209,4,29,209,-0.273375890692572,monthly,2.0
2019-09-23 12:05:05,210,13,29,210,-0.273375890692572,monthly,2.0
2019-09-23 12:05:22,211,5,29,211,-0.273375890692572,monthly,2.0
2019-09-23 12:05:58,212,4,29,212,-0.273375890692572,monthly,2.0
2019-09-23 12:07:16,213,70,29,213,-0.31125212151704745,monthly,2.0
2019-09-23 12:07:26,214,2,29,214,-0.31125212151704745,monthly,2.0
2019-09-23 12:07:44,215,6,29,215,-0.3415531061766278,monthly,2.0
2019-09-23 12:07:44,216,20,29,216,-0.3415531061766278,monthly,2.0
2019-09-23 12:07:44,217,80,29,217,-0.3415531061766278,monthly,2.0
2019-09-23 12:07:44,218,1,29,218,-0.3415531061766278,monthly,2.0
2019-09-23 12:07:44,219,50,29,219,-0.3415531061766278,monthly,2.0
2019-09-23 12:07:44,220,10,29,220,-0.3415531061766278,monthly,2.0
2019-09-23 12:07:44,221,3,29,221,-0.3415531061766278,monthly,2.0
2019-09-23 12:07:44,222,240,29,222,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,223,1,29,223,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,224,5,29,224,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,225,13,29,225,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,226,13,29,226,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,227,4,29,227,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,228,27,29,228,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,229,3,29,229,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,230,8,29,230,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,231,1,29,231,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,232,4,29,232,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,233,3,29,233,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,234,13,29,234,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,235,12,29,235,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,236,10,29,236,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,237,10,29,237,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,238,5,29,238,-0.33397786001173274,monthly,2.0
2019-09-23 12:07:44,239,4,29,239,-0.32640261384683766,monthly,2.0
2019-09-23 12:07:44,240,3,29,240,-0.32640261384683766,monthly,2.0
2019-09-23 12:07:44,241,1,29,241,-0.32640261384683766,monthly,2.0
2019-09-23 12:08:01,242,11,29,242,-0.31125212151704745,monthly,2.0
2019-09-23 12:13:38,243,200,29,243,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,244,382,29,244,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,245,10,29,245,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,246,8,29,246,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,247,8,29,247,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,248,8,29,248,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,249,6,29,249,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,250,5,29,250,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,251,20,29,251,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,252,20,29,252,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,253,3,29,253,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,254,10,29,254,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,255,10,29,255,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,256,3,29,256,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,257,10,29,257,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,258,10,29,258,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,259,2,29,259,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,260,5,29,260,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,261,20,29,261,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,262,3,29,262,-0.3415531061766278,monthly,2.0
2019-09-23 12:13:38,263,34,29,263,-0.3415531061766278,monthly,2.0
2019-09-23 12:26:15,264,40,29,264,-0.3870045831659984,monthly,2.0
2019-09-23 12:26:15,265,400,29,265,-0.3870045831659984,monthly,2.0
2019-09-23 12:26:15,266,25,29,266,-0.3870045831659984,monthly,2.0
2019-09-23 12:26:15,267,8,29,267,-0.3870045831659984,monthly,2.0
2019-09-23 12:26:15,268,3,29,268,-0.3870045831659984,monthly,2.0
2019-09-23 12:26:15,269,3,29,269,-0.3870045831659984,monthly,2.0
2019-09-23 12:26:15,270,2,29,270,-0.3870045831659984,monthly,2.0
2019-09-23 12:26:15,271,2,29,271,-0.3870045831659984,monthly,2.0
2019-09-23 12:26:15,272,2,29,272,-0.3870045831659984,monthly,2.0
2019-09-23 12:26:15,273,2,29,273,-0.3870045831659984,monthly,2.0
2019-09-23 12:26:15,274,12,29,274,-0.37942933700110326,monthly,2.0
2019-09-23 12:26:15,275,14,29,275,-0.37942933700110326,monthly,2.0
2019-09-23 12:26:15,276,200,29,276,-0.37942933700110326,monthly,2.0
2019-09-23 12:26:15,277,5,29,277,-0.34912835234152295,monthly,2.0
2019-09-23 12:38:30,278,200,29,278,-0.34912835234152295,monthly,2.0
2019-09-23 12:38:57,279,200,29,279,-0.34912835234152295,monthly,2.0
2019-09-23 12:39:11,280,20,29,280,-0.34912835234152295,monthly,2.0
2019-09-23 12:39:15,281,80,29,281,-0.34912835234152295,monthly,2.0
2019-09-23 12:39:56,282,2,29,282,-0.34912835234152295,monthly,2.0
2019-09-23 12:40:29,283,20,29,283,-0.34912835234152295,monthly,2.0
2019-09-23 12:42:12,284,5,29,284,-0.34912835234152295,monthly,2.0
2019-09-23 12:43:40,285,6,29,285,-0.34912835234152295,monthly,2.0
2019-09-23 12:44:26,286,2,29,286,-0.34912835234152295,monthly,2.0
2019-09-23 12:45:51,287,4,29,287,-0.34912835234152295,monthly,2.0
2019-09-23 12:47:19,288,1,29,288,-0.3642788446713131,monthly,2.0
2019-09-23 12:48:17,289,1,29,289,-0.3642788446713131,monthly,2.0
2019-09-23 12:50:09,290,1,29,290,-0.3945798293308935,monthly,2.0
2019-09-23 12:50:09,291,2,29,291,-0.3945798293308935,monthly,2.0
2019-09-23 12:50:09,292,50,29,292,-0.3945798293308935,monthly,2.0
2019-09-23 12:50:09,293,4,29,293,-0.3945798293308935,monthly,2.0
2019-09-23 12:50:09,294,25,29,294,-0.3945798293308935,monthly,2.0
2019-09-23 12:50:09,295,20,29,295,-0.3945798293308935,monthly,2.0
2019-09-23 12:50:09,296,9,29,296,-0.3945798293308935,monthly,2.0
2019-09-23 12:50:09,297,30,29,297,-0.3945798293308935,monthly,2.0
2019-09-23 12:50:09,298,50,29,298,-0.3870045831659984,monthly,2.0
2019-09-23 12:50:09,299,10,29,299,-0.3870045831659984,monthly,2.0
2019-09-23 12:50:09,300,6,29,300,-0.3870045831659984,monthly,2.0
2019-09-23 12:50:09,301,10,29,301,-0.3870045831659984,monthly,2.0
2019-09-23 12:50:09,302,40,29,302,-0.3870045831659984,monthly,2.0
2019-09-23 12:50:09,303,9,29,303,-0.3870045831659984,monthly,2.0
2019-09-23 12:50:09,304,4,29,304,-0.3870045831659984,monthly,2.0
2019-09-23 12:50:09,305,4,29,305,-0.3870045831659984,monthly,2.0
2019-09-23 12:50:09,306,9,29,306,-0.3870045831659984,monthly,2.0
2019-09-23 12:50:09,307,10,29,307,-0.3870045831659984,monthly,2.0
2019-09-23 12:50:09,308,20,29,308,-0.3870045831659984,monthly,2.0
2019-09-23 12:50:09,309,2,29,309,-0.3870045831659984,monthly,2.0
2019-09-23 12:50:09,310,7,29,310,-0.3870045831659984,monthly,2.0
2019-09-23 12:50:45,311,10,29,311,-0.3945798293308935,monthly,2.0
2019-09-23 12:50:55,312,50,29,312,-0.3945798293308935,monthly,2.0
2019-09-23 12:58:48,313,13,29,313,-0.3945798293308935,monthly,2.0
2019-09-23 12:59:27,314,9,29,314,-0.40215507549578855,monthly,2.0
2019-09-23 12:59:27,315,400,29,315,-0.40215507549578855,monthly,2.0
2019-09-23 12:59:27,316,500,29,316,-0.40215507549578855,monthly,2.0
2019-09-23 12:59:55,317,70,29,317,-0.3718540908362082,monthly,2.0
2019-09-23 11:03:17,318,5,30,318,0.10538641755218249,monthly,1.0
2019-09-23 11:03:34,319,95,30,319,0.10538641755218249,monthly,1.0
2019-09-23 11:04:17,320,34,30,320,0.10538641755218249,monthly,1.0
2019-09-23 11:07:11,321,1,30,321,0.06751018672770705,monthly,1.0
